n_estimators,test-mlogloss-mean,test-mlogloss-std,train-mlogloss-mean,train-mlogloss-std
200,1.097475,0.03937768446722074,0.008447000000000001,0.0001168959651427999
201,1.098686,0.039347988775370275,0.008418666666666666,0.00011621914166301933
202,1.099359,0.039378632386951475,0.008393333333333334,0.00011409450274029663
203,1.1002446666666668,0.039487460037614705,0.008367333333333333,0.00011331470435129869
204,1.1012326666666665,0.03976809126534601,0.008338,0.00011257886124846029
205,1.1018993333333336,0.039580649264788714,0.008306666666666667,0.00010896278671587355
206,1.1029713333333333,0.039435304912673864,0.008277333333333333,0.00010909425079056885
207,1.103333,0.038830099725170285,0.008249666666666667,0.00010447434560163038
208,1.104097333333333,0.03866421523263543,0.008223,0.00010202287325235729
209,1.1045930000000002,0.03872478248701552,0.008194666666666668,0.0001050851506583533
210,1.105109,0.03888269435965909,0.008169666666666667,0.00010261362266071514
211,1.1058483333333333,0.03902061555411726,0.008142,0.00010160052493302695
212,1.1062770000000002,0.03875413294948902,0.008115,0.00010287856919689318
213,1.1072653333333333,0.03834973630794461,0.008090666666666668,9.967391278006966e-05
214,1.10761,0.03868810222794602,0.008063666666666665,9.647912842797729e-05
215,1.1080216666666667,0.0384922117259525,0.008039,9.461853236373165e-05
216,1.108483,0.0379195135253606,0.008011999999999998,9.220629045786415e-05
217,1.109109,0.038092048015301076,0.007985333333333332,9.415353890793974e-05
218,1.109271,0.03835836131362587,0.007958,9.245899992248853e-05
219,1.1105696666666667,0.03775941000892649,0.007930666666666667,8.911540582612867e-05
220,1.111112,0.038099784671307535,0.007910666666666668,8.911540582612817e-05
221,1.1114183333333332,0.03801686103413711,0.007885666666666666,8.471258597293715e-05
222,1.1118596666666667,0.038521525863974906,0.007862666666666665,8.394177876494004e-05
223,1.112529,0.03862156934494845,0.007843999999999999,8.579432770682844e-05
224,1.1130856666666666,0.03869856156959271,0.007821333333333333,8.394574967732981e-05
225,1.1133959999999998,0.03891487914238807,0.007799333333333333,8.455898664377559e-05
226,1.1139716666666668,0.03948264034005609,0.00778,8.336666000266568e-05
227,1.11481,0.03915535986298689,0.007756333333333334,8.317184352625332e-05
228,1.1151393333333335,0.038993062496922366,0.007736333333333334,8.272578531241365e-05
229,1.1151863333333334,0.03854049880609001,0.007716999999999999,8.270832283795036e-05
230,1.1156556666666668,0.038665040758919265,0.007695666666666667,7.996804917521057e-05
231,1.1162013333333334,0.038377389500705926,0.007674333333333334,7.675212628252648e-05
232,1.1166533333333335,0.03804091218967053,0.007651000000000001,7.7343390150678e-05
233,1.1166983333333333,0.03818385224440068,0.007631,7.634570496541793e-05
234,1.1168926666666665,0.03799461983257924,0.007609,7.584633588161421e-05
235,1.1176579999999998,0.03754781176935174,0.007591,7.511324783285542e-05
236,1.1182943333333333,0.03736946268754142,0.007569666666666666,7.61416808033259e-05
237,1.118886,0.03765746296110063,0.007547999999999999,7.354363783949404e-05
238,1.1199126666666668,0.038055804273315286,0.007528,7.286059749045897e-05
239,1.1207766666666668,0.037755160321324144,0.007504666666666666,7.26146602890139e-05
240,1.1211116666666667,0.03798206773670386,0.0074873333333333346,7.237095795659716e-05
241,1.1216853333333334,0.03764124814024584,0.007466,7.088018058667738e-05
242,1.1218723333333334,0.03790853524237285,0.007448666666666666,7.067452786463408e-05
243,1.1223673333333333,0.03782721723251069,0.007428666666666667,7.344083030273787e-05
244,1.1227963333333333,0.03792211504591416,0.007409,7.286059749045897e-05
245,1.123462,0.03773177422279529,0.007390666666666667,6.981085557100388e-05
246,1.1240376666666665,0.03810161698522637,0.007373,6.800490178411184e-05
247,1.1242163333333333,0.0379802135357639,0.007353333333333334,6.890250761442247e-05
248,1.124649,0.03814708683503893,0.007336666666666666,6.839753081962976e-05
249,1.1252726666666668,0.03834922713113731,0.007320333333333334,6.882990306222686e-05
250,1.1261096666666668,0.037927600586146075,0.007300666666666667,6.411621393133626e-05
251,1.1263843333333332,0.03794063142448861,0.007285,6.434801214230833e-05
252,1.1266973333333334,0.03767959357825162,0.0072699999999999996,6.155214591439229e-05
253,1.1271413333333333,0.037958522945739294,0.007252666666666667,6.200179208879533e-05
254,1.127822,0.03748337683115907,0.007234,5.940258131316059e-05
255,1.1282459999999999,0.0372954566759366,0.007217,5.944745579080772e-05
256,1.1292670000000002,0.03724906254748788,0.007198666666666666,5.8476966025569034e-05
257,1.1292953333333333,0.03690283170104371,0.007180333333333334,5.760401220594104e-05
258,1.1302306666666666,0.03671552585608559,0.007163,5.944745579080731e-05
259,1.1306580000000002,0.03653436804799929,0.007148333333333333,5.751714720170157e-05
260,1.1310196666666668,0.036241710797857735,0.007131333333333333,5.468292441175957e-05
261,1.1314483333333334,0.036554306288346106,0.007114666666666668,5.148678363317034e-05
262,1.1323386666666666,0.036650882866431596,0.0071003333333333335,5.122716293356665e-05
263,1.13268,0.03674378865422919,0.007084,5.048432099837215e-05
264,1.133261,0.03637086422765712,0.00707,5.0405026204404236e-05
265,1.1335746666666666,0.03631152943013496,0.0070533333333333325,5.086146762421297e-05
266,1.134259,0.03643107906719207,0.007037666666666667,5.310576449145826e-05
267,1.134564,0.03649349531080842,0.007020000000000001,5.499696961348534e-05
268,1.1344679999999998,0.03663891988946548,0.007004666666666667,5.385371131335515e-05
269,1.1351836666666666,0.03621970311247117,0.006990666666666667,5.319983291535984e-05
270,1.1357096666666666,0.03654439496770408,0.006974333333333332,5.301781671182712e-05
271,1.1360979999999998,0.036740190427740925,0.006960999999999999,5.263712251507168e-05
272,1.1366013333333331,0.036686041753718174,0.006947666666666667,5.228341568370941e-05
273,1.1368106666666666,0.03629329639050282,0.006931,5.174939613174215e-05
274,1.1374103333333332,0.03639281278250173,0.006916000000000001,4.8873987628048934e-05
275,1.1376056666666667,0.036306823328710845,0.006903333333333333,4.836206042848976e-05
276,1.1378606666666666,0.03627135886006422,0.006887,4.6267339092135646e-05
277,1.13865,0.03644367386346592,0.006873999999999999,4.5614325235244424e-05
278,1.1381026666666667,0.03594616506512051,0.0068590000000000005,4.3458792742857764e-05
279,1.138226,0.03548817922444975,0.006843333333333333,4.43946943776945e-05
280,1.1386243333333335,0.03516955645946581,0.006830666666666666,4.302195821773905e-05
281,1.1384923333333334,0.035085769958140466,0.006817,4.255192905928798e-05
282,1.139365,0.03503563127255836,0.006804666666666666,4.112041936664634e-05
283,1.1399546666666664,0.034839132751675786,0.006789333333333334,3.9432079439066854e-05
284,1.1402686666666666,0.03493078037427101,0.006775,3.797367509209513e-05
285,1.1408813333333334,0.03469697437657773,0.006764333333333333,3.688119062912988e-05
286,1.1414023333333334,0.034432829899514295,0.006748666666666667,3.641733408999378e-05
287,1.1414826666666666,0.034315940866535416,0.006735333333333334,3.564952859280025e-05
288,1.1422426666666667,0.03439109985963748,0.0067213333333333335,3.382635395992625e-05
289,1.1427643333333333,0.0342796844144685,0.006709,3.493804039534361e-05
290,1.1431316666666669,0.03410218401933944,0.0066960000000000006,3.429285639896449e-05
291,1.1430913333333335,0.03398098778565582,0.006682666666666667,3.3089105289941995e-05
292,1.1437806666666666,0.03387248472662662,0.006670666666666666,3.3038697848970394e-05
293,1.1443733333333335,0.033421719897229814,0.006657,3.256787783486464e-05
294,1.144525,0.03340793119405431,0.006646666666666666,3.2417416443771216e-05
295,1.144857,0.03330392340250621,0.006633666666666666,3.175251521095953e-05
296,1.1454363333333333,0.03357563328103014,0.006623,3.2782108941717794e-05
297,1.1458663333333332,0.03343993103395329,0.006610666666666667,3.196178273431508e-05
298,1.146032,0.033586818614847545,0.006599999999999999,3.149603149604727e-05
299,1.146183333333333,0.033884720473327745,0.006588333333333332,2.8662790435607454e-05
300,1.1461223333333335,0.03387978430011356,0.006575,2.772483844257085e-05
301,1.1464583333333334,0.03352774815316746,0.006563333333333333,2.7255988129012556e-05
302,1.146696333333333,0.03350825367312094,0.00655,2.6419689627245984e-05
303,1.1474476666666666,0.033319926914018784,0.006537,2.870540018881471e-05
304,1.1479026666666667,0.033161516997199623,0.006523,2.981051268708176e-05
305,1.1484023333333333,0.0335930623624714,0.006509999999999999,3.101612483854174e-05
306,1.148509,0.033751600702781485,0.0064990000000000004,3.009983388658467e-05
307,1.1486663333333333,0.03310441336471951,0.006488333333333335,3.1169785940162546e-05
308,1.148859,0.033177663962370756,0.006478333333333333,3.132978703335795e-05
309,1.1493733333333334,0.03323220145514829,0.006468000000000001,3.179098404684371e-05
310,1.1497226666666667,0.03325723620841362,0.006457666666666667,3.183638728806306e-05
311,1.1497089999999999,0.03364358399457469,0.0064463333333333326,3.3289971796657156e-05
312,1.1506403333333333,0.03350469280895173,0.006436333333333333,3.376717669901102e-05
313,1.1509343333333335,0.03326766021562413,0.006424333333333333,3.2169688977185955e-05
314,1.151541,0.03314934709261509,0.006412999999999999,3.216623488483976e-05
315,1.1516693333333334,0.03312762412582931,0.006401666666666667,3.3409912035535654e-05
316,1.1522590000000001,0.03316785540248267,0.006391333333333333,3.544322533605318e-05
317,1.1527450000000001,0.033249087235591834,0.006377666666666667,3.3806639716021666e-05
318,1.153513,0.0332930931375664,0.006365,3.3744135292916756e-05
319,1.1537270000000002,0.033164420252232235,0.006353666666666667,3.4778665235393225e-05
320,1.1535896666666667,0.033155746151894844,0.006344333333333333,3.4653843782312245e-05
321,1.1539076666666668,0.03345391905625142,0.006333666666666667,3.399346342395198e-05
322,1.1542063333333334,0.03349724637770822,0.006323,3.432200460346076e-05
323,1.1545046666666667,0.03307121835608049,0.006313333333333334,3.307902994681404e-05
324,1.1546063333333334,0.03310027320464626,0.006303666666666666,3.3209770985191807e-05
325,1.1546543333333334,0.032797836771483686,0.006295666666666667,3.362869145371066e-05
326,1.154924,0.03299517759713779,0.006286,3.238312317653532e-05
327,1.155391,0.03299714428047782,0.0062759999999999995,3.182242395963386e-05
328,1.1555229999999999,0.03309225124808931,0.006264333333333333,3.386574801903678e-05
329,1.1557936666666666,0.03286734916127084,0.006254,3.1968734726291386e-05
330,1.156239,0.03262595731417953,0.0062453333333333345,3.0346151137976114e-05
331,1.1564610000000002,0.032879175334345985,0.0062366666666666655,3.0466739606039623e-05
332,1.1568120000000002,0.032387937579701855,0.006228666666666667,3.0125662740519982e-05
333,1.157497,0.03218104231790304,0.006219,2.889059824002716e-05
334,1.1580523333333332,0.03251881992870525,0.006207,3.001110905425971e-05
335,1.1579816666666665,0.03233167095726562,0.006197666666666666,2.984776187403157e-05
336,1.1580376666666667,0.032710882535055864,0.006187333333333334,2.9803057263009542e-05
337,1.1583483333333333,0.032655089540359346,0.0061786666666666665,2.9408993333483705e-05
338,1.1586213333333333,0.032441082034290296,0.006170000000000001,2.817800560721094e-05
339,1.1588656666666666,0.032819258292790275,0.006162000000000001,2.8612351645166476e-05
340,1.1595956666666665,0.033035377171887884,0.006152,2.7760883751542472e-05
341,1.159925,0.03275494253798458,0.006144,2.6545558322752713e-05
342,1.1603376666666667,0.032591818751882454,0.006135666666666667,2.572072229848044e-05
343,1.1602586666666665,0.032726116607722074,0.006125666666666667,2.8581268146967917e-05
344,1.1607536666666667,0.03259793595033627,0.006116666666666666,2.694851057521035e-05
345,1.160871,0.03254704439218205,0.006107666666666667,2.6960877005187933e-05
346,1.160794,0.03263322066034341,0.006099666666666667,2.696087700518828e-05
347,1.161071,0.03268162165499133,0.006092,2.6981475126464107e-05
348,1.1610666666666667,0.0328623219440677,0.006084666666666666,2.6960877005188295e-05
349,1.161202,0.032888805674068905,0.006075333333333333,2.8581268146967917e-05
350,1.1618700000000002,0.033105150777484736,0.006066666666666667,2.8170118131728642e-05
351,1.1621553333333334,0.03285213844215043,0.006057666666666667,2.6960877005188295e-05
352,1.162199,0.03257927411714389,0.006049333333333334,2.7378012264507824e-05
353,1.1627473333333331,0.03269756388818927,0.006041,2.7361773821641243e-05
354,1.1633983333333333,0.03241777547718051,0.006030333333333333,2.6537185649993507e-05
355,1.163681,0.032646575195569946,0.006022666666666667,2.7776888874666e-05
356,1.1642926666666666,0.03267958788329843,0.0060149999999999995,2.817800560721058e-05
357,1.1645363333333334,0.03275419318024625,0.006007333333333333,2.9032548783888855e-05
358,1.1649093333333334,0.03240901078746806,0.005998333333333334,2.777688887466636e-05
359,1.164824,0.032614826168477426,0.0059886666666666664,2.747524137999325e-05
360,1.1651826666666667,0.032683492901191394,0.005981666666666667,2.7475241379992915e-05
361,1.1655806666666666,0.03271421864504109,0.005974,2.758018612458319e-05
362,1.165783,0.03246273236600189,0.005964333333333333,2.85228952870421e-05
363,1.165675,0.032489408038107855,0.005957,2.7276363393971772e-05
364,1.1657486666666665,0.03244288273600576,0.005948666666666667,2.8452689777164235e-05
365,1.1661203333333334,0.03211586370558255,0.005942,2.7796882319185903e-05
